dreg	ab	as	riskav	horizon	age	age2	nwhite	female	college	married	children	empl	selfempl	retired	advisor	wkfinance	health_exc	nfininst	future_bett	w95	w98	w01	w04	w07	w10	w13	w16	effcohort	spret	vix	inco	inco2	wthfin	wthfin2	wthreal	wthreal2	debt	debt2	home	peso
1	.4107105	.4432779	1	2	.5	.25	0	0	1	1	1	0	1	0	1	1	1	4	1	0	0	0	0	0	0	0	1	.1153094	.4331469	15.62944	.3864861	.1493715	2.135522	4.560453	3.537477	12.51374	.5148575	.2650782	1	1435.984
1	.1891731	.163554	2	4	.7	.49	0	0	1	1	0	1	0	0	1	0	1	9	1	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.2393318	.0572797	1.30652	1.706995	1.540795	2.374048	0	0	1	19433.31
1	.2041195	.1051525	3	1	.5	.25	0	1	1	0	1	1	0	0	0	0	1	11	1	0	0	0	0	0	0	0	1	.1153094	.4331469	15.62944	.0834216	.0069592	.1101114	.0121245	.3481201	.1211876	0	0	1	28555.22
2	0	0	3	1	.24	.0576	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	.1014983	.4331469	15.62944	.08158	.0066553	.0802575	.0064413	.0802574	.0064412	0	0	0	32530.23
1	0	.7491502	1	4	.55	.3025	0	0	0	1	1	0	1	0	0	1	1	10	1	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.5871198	.3447096	1.858296	3.453264	2.828071	7.997983	.5007753	.2507759	1	4085.047
1	0	.337262	2	3	.54	.2916	0	0	1	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.2311117	.0534126	.1046302	.0109475	.2778589	.0772056	.2390169	.0571291	1	16757.72
1	.1255947	.1912464	2	1	.66	.4356	0	0	1	1	0	0	0	1	1	0	1	6	0	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.0363319	.00132	.4223222	.1783561	.6288751	.3954839	0	0	1	19497.74
1	0	.5136222	1	2	.78	.6083999	0	0	1	1	0	0	0	1	1	0	0	8	1	0	0	0	0	0	0	0	1	.1175107	.4331469	15.62944	.0502786	.0025279	.2020425	.0408212	.3392539	.1150932	0	0	1	37409.21
2	0	0	2	2	.59	.3481	0	0	1	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	.0825012	.0068065	.0506931	.0025698	.0601539	.0036185	0	0	0	18909.87
1	.1889994	.481979	3	2	.8	.64	0	0	1	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1176843	.4331469	15.62944	.0462918	.0021429	.1662769	.027648	.509765	.2598603	.1133287	.0128434	1	26503.14
1	.0139675	.4263913	2	4	.55	.3025	1	0	1	1	0	0	0	1	0	0	0	9	1	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.8544154	.7300256	2.60801	6.801718	2.668978	7.123442	0	0	1	1141.56
1	.1190323	.0396774	2	3	.74	.5476	0	0	0	1	0	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	1	.1169636	.4331469	15.62944	.0544882	.002969	.1441003	.0207649	.3045391	.0927441	.0478373	.0022884	1	30512.06
1	.2090683	.3580295	1	4	.56	.3136	0	0	1	1	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	.1155027	.4331469	15.62944	.2378193	.056558	3.670334	13.47135	4.252274	18.08183	0	0	1	145.1481
1	0	.6150144	3	2	.37	.1369	0	0	0	1	1	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	.1097407	.4331469	15.62944	.1986869	.0394765	.1888005	.0356456	.4198937	.1763107	0	0	0	15215.88
1	.0457317	.6354315	1	3	.52	.2704	1	0	1	1	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.2029408	.041185	.6650769	.4423272	1.036609	1.074558	.117783	.0138728	1	7467.063
1	.6460489	.1993978	2	3	.59	.3481	0	0	1	1	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	.3184537	.1014128	2.400637	5.763058	2.626854	6.900364	0	0	1	6968.55
1	0	.4621977	2	4	.55	.3025	1	0	0	1	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0834216	.0069592	.1228192	.0150846	.1553613	.0241371	.0320799	.0010291	1	25488.06
1	0	.6407605	1	4	.7	.49	0	0	1	1	0	0	1	0	0	1	0	11	0	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.1414996	.0200221	2.353272	5.53789	3.059643	9.361413	0	0	0	1368.931
2	0	0	3	3	.8	.64	0	0	1	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	.1176843	.4331469	15.62944	1.108563	1.228911	1.795918	3.22532	3.907312	15.26709	0	0	1	99.98325
2	0	0	2	2	.52	.2704	0	0	1	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.0989399	.0097891	.6962424	.4847535	.7257108	.5266562	.2070142	.0428549	1	17536.19
1	.274596	.6337811	1	4	.78	.6083999	0	0	1	1	0	0	1	0	0	1	1	4	0	0	0	0	0	0	0	0	1	.1175107	.4331469	15.62944	1.007958	1.015979	2.434955	5.929004	4.286819	18.37681	1.855767	3.44387	1	184.3346
1	.3452771	.6485578	1	4	.73	.5329	0	0	1	1	0	0	1	0	0	1	1	3	1	0	0	0	0	0	0	0	1	.1167999	.4331469	15.62944	.5376623	.2890807	5.243093	27.49002	5.856365	34.29701	0	0	1	17.50163
1	.0935441	.7285903	2	3	.31	.0961	0	0	1	1	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	.1050935	.4331469	15.62944	.0971267	.0094336	.0731575	.005352	.1717542	.0294995	.0610951	.0037326	1	35325.05
1	.6944415	.2976178	2	3	.68	.4624	0	1	1	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	1	.1161109	.4331469	15.62944	.0095542	.0000913	.320488	.1027126	.740889	.5489165	.1655144	.027395	1	15218.09
1	.4236887	.4725696	2	2	.61	.3721	0	0	1	1	1	0	1	0	0	0	1	10	0	0	0	0	0	0	0	0	1	.1155053	.4331469	15.62944	0	0	2.587095	6.693058	2.864831	8.207259	0	0	1	95.3967
1	.0518131	.5279168	2	4	.54	.2916	0	0	0	1	0	0	1	0	1	0	0	5	1	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.117783	.0138728	.5062753	.2563147	.6200922	.3845144	0	0	0	11723.02
1	0	.1528205	2	3	.66	.4356	1	0	1	1	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.084525	.0071445	.0930349	.0086555	.2409834	.058073	0	0	1	31769.14
2	0	0	3	3	.68	.4624	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	.1161109	.4331469	15.62944	.052118	.0027163	.1449658	.0210151	.2413762	.0582625	.0324672	.0010541	1	38539.03
1	0	.7225589	2	3	.66	.4356	0	0	1	1	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.1638181	.0268364	.9102727	.8285963	1.160647	1.347102	.4239597	.1797418	1	9107.718
2	0	0	2	2	.68	.4624	0	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	.1161109	.4331469	15.62944	.0392207	.0015383	.3001328	.0900797	.3257273	.1060983	0	0	1	32023.24
1	.5255474	.0593326	3	2	.66	.4356	0	0	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.1319051	.0173989	.0915759	.0083862	.0904803	.0081867	.0011993	1.44e-06	0	24767.11
1	.270728	.4234022	1	4	.58	.3364	0	0	1	1	1	1	0	0	1	0	1	4	1	0	0	0	0	0	0	0	1	.1155012	.4331469	15.62944	.8389776	.7038835	2.284564	5.219232	2.558885	6.547891	.1823216	.0332412	1	13814.5
1	.6154463	.3313942	2	4	.57	.3249	0	0	1	1	0	0	0	1	1	0	0	5	0	0	0	0	0	0	0	0	1	.1154926	.4331469	15.62944	.0749219	.0056133	.4044646	.1635916	.5741945	.3296993	.022544	.0005082	1	19325.38
1	0	.1208304	3	3	.44	.1936	1	0	1	1	1	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	.1501427	.0225428	.1942089	.0377171	.2033896	.0413673	.2498244	.0624122	1	15484.35
1	.2890759	.4000285	1	3	.56	.3136	0	0	1	1	0	1	0	0	0	1	0	5	1	0	0	0	0	0	0	0	1	.1155027	.4331469	15.62944	.1922719	.0369685	1.50541	2.266259	1.584448	2.510475	.1435807	.0206154	1	8799.467
1	.2700513	.4266271	2	4	.58	.3364	0	1	1	0	1	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	1	.1155012	.4331469	15.62944	.0825012	.0068065	.1698693	.0288556	.3553289	.1262586	.1739533	.0302598	1	16497.56
2	0	0	3	1	.62	.3844	0	0	0	1	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.0636131	.0040466	.0922145	.0085035	.2115566	.0447562	0	0	1	28029.76
1	.4675468	.4859048	3	4	.57	.3249	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1154926	.4331469	15.62944	.0594003	.0035284	.0701975	.0049277	.150934	.0227811	.0905717	.0082032	1	28808.97
1	.4585634	.5147768	2	2	.68	.4624	1	0	0	1	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	1	.1161109	.4331469	15.62944	.0371031	.0013766	.3454362	.1193262	.5473151	.2995538	.0089597	.0000803	1	15451.61
1	0	.1397258	3	1	.75	.5625	0	1	1	0	1	0	0	1	0	0	1	4	1	0	0	0	0	0	0	0	1	.117122	.4331469	15.62944	.0953102	.009084	.2062171	.0425255	.4879785	.238123	0	0	0	16867.51
2	0	0	2	2	.52	.2704	0	0	0	1	0	1	0	0	1	0	0	7	0	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.1988509	.0395417	.4021262	.1617055	.4793347	.2297618	.2700271	.0729147	1	17162.5
1	.0814114	.2882628	1	4	.55	.3025	0	0	0	1	1	0	1	0	0	0	0	11	1	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.2070142	.0428549	.3832604	.1468885	1.223499	1.496949	.2851789	.081327	1	3012.804
2	0	0	2	2	.54	.2916	1	0	0	1	0	1	0	0	1	0	0	6	0	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.1461761	.0213675	.2734564	.0747784	.6803151	.4628286	0	0	0	2240.962
1	.0620464	.8906895	1	3	.73	.5329	0	0	1	1	0	0	1	0	1	0	1	6	1	0	0	0	0	0	0	0	1	.1167999	.4331469	15.62944	.0182328	.0003324	1.84691	3.411078	3.265164	10.66129	2.515743	6.328963	1	1840.4
1	0	.9970792	2	2	.76	.5776	0	0	1	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	.1172645	.4331469	15.62944	.0953102	.009084	.5010782	.2510794	1.333025	1.776957	.2586651	.0669076	1	14074.47
1	0	.651733	2	2	.52	.2704	0	0	1	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.1605871	.0257882	.2345028	.0549916	.3813635	.1454381	0	0	0	23582.1
1	0	.2524949	2	4	.65	.4225	0	0	0	1	0	0	1	0	1	0	0	4	1	0	0	0	0	0	0	0	1	.1157457	.4331469	15.62944	.4350239	.1892458	2.231841	4.981112	3.540002	12.53162	0	0	1	125.1713
1	.4852613	.3855841	2	1	.55	.3025	0	0	0	1	0	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0546776	.0029896	.0548499	.0030085	.2274399	.0517289	.0962189	.0092581	1	25116.66
1	0	.4598103	1	2	.59	.3481	0	1	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	.0591383	.0034973	.0829063	.0068735	.1760016	.0309766	.0989399	.0097891	1	24525.02
1	.0772277	.6158416	2	3	.67	.4489	0	0	1	1	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.1084956	.0117713	.4087929	.1671117	1.002688	1.005384	.2851789	.081327	1	11596.62
1	0	.2574084	3	1	.51	.2601	1	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1153735	.4331469	15.62944	.1781462	.0317361	.2765402	.0764745	.6645212	.4415885	0	0	1	18471.14
1	.423676	.5436137	2	4	.6	.36	0	0	1	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	1	.1155016	.4331469	15.62944	.5661089	.3204793	2.004179	4.016734	2.543647	6.47014	0	0	1	8764.899
1	.2378168	.4046102	1	4	.55	.3025	1	0	1	1	1	0	1	0	0	0	1	13	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.3845819	.1479032	2.272557	5.164515	4.746081	22.52528	0	0	1	116.6885
1	0	.7684919	1	2	.68	.4624	1	0	1	1	0	0	1	0	0	1	1	4	1	0	0	0	0	0	0	0	1	.1161109	.4331469	15.62944	.0472652	.002234	.8105746	.6570312	3.238624	10.48868	0	0	1	244.0563
2	0	0	1	3	.4	.16	0	0	1	1	1	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	.1118753	.4331469	15.62944	.0237165	.0005625	.0508832	.0025891	.0508832	.0025891	0	0	0	21525.02
2	0	0	2	2	.48	.2304	0	0	1	1	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	1	.1150576	.4331469	15.62944	.007472	.0000558	.1441003	.0207649	1.398964	1.957099	.2191355	.0480204	1	14775.75
1	.0007841	.0007841	3	2	.69	.4761	0	0	0	1	0	0	0	1	1	0	0	5	1	0	0	0	0	0	0	0	1	.1162497	.4331469	15.62944	.1310283	.0171684	.4535566	.2057136	.5387712	.2902744	.2468601	.0609399	1	3283.309
2	0	0	2	3	.65	.4225	0	0	0	1	1	0	0	1	1	0	0	4	1	0	0	0	0	0	0	0	1	.1157457	.4331469	15.62944	.0545829	.0029793	.0875529	.0076655	.4051317	.1641317	.0535408	.0028666	1	13437.46
1	.302829	.6904855	1	4	.61	.3721	0	0	1	1	0	0	0	1	1	0	0	9	1	0	0	0	0	0	0	0	1	.1155053	.4331469	15.62944	.0825012	.0068065	3.600035	12.96025	3.808872	14.5075	0	0	1	1840.4
1	0	.3015669	1	3	.76	.5776	0	0	1	1	0	0	0	1	1	0	1	4	0	0	0	0	0	0	0	0	1	.1172645	.4331469	15.62944	.0704585	.0049644	.2465006	.0607626	.5593528	.3128755	0	0	1	25247.98
1	.1132191	.871481	1	2	.64	.4096	0	1	1	0	0	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	1	.1156672	.4331469	15.62944	.0758493	.0057531	.28277	.0799589	.629568	.3963559	0	0	1	19412.39
1	.1930502	.4633205	3	2	.57	.3249	0	0	1	1	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	.1154926	.4331469	15.62944	.1655144	.027395	1.278152	1.633673	1.319085	1.739986	0	0	1	11478.11
1	.1360615	.7911301	2	3	.72	.5184	0	0	1	1	0	0	1	0	1	0	1	4	1	0	0	0	0	0	0	0	1	.1166471	.4331469	15.62944	.0642885	.004133	2.050425	4.204241	3.017768	9.106922	1.369555	1.875681	1	146.6831
1	0	.0823066	2	2	.32	.1024	1	0	1	1	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	0	1	.1058215	.4331469	15.62944	.0907544	.0082364	.0567961	.0032258	.0567961	.0032258	0	0	0	20604.21
2	0	0	2	2	.62	.3844	0	1	1	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.0732505	.0053656	.403129	.162513	.4031288	.1625128	0	0	0	14283.84
1	0	.2112224	3	1	.59	.3481	1	0	0	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	.0614713	.0037787	.2227435	.0496147	.5357327	.2870095	.1317298	.0173527	1	20292.54
1	.1372685	.5044793	1	2	.62	.3844	0	0	0	1	0	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.8418258	.7086707	2.280178	5.19921	2.454139	6.0228	.2029408	.041185	1	4235.009
1	.3213235	.3772059	2	2	.55	.3025	0	0	1	1	1	0	0	1	0	0	0	7	1	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0843411	.0071134	.0784414	.0061531	.1324307	.0175379	.1655144	.027395	1	26986.37
1	0	.2949309	2	4	.52	.2704	0	0	1	1	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.2151114	.0462729	.0630687	.0039777	.1528069	.0233499	.3364722	.1132136	1	20739.99
1	0	.8923565	2	3	.66	.4356	0	1	1	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.0158733	.000252	2.784678	7.75443	3.256349	10.60381	0	0	1	1659.554
1	.0088287	.6088582	1	1	.67	.4489	0	0	0	1	0	0	1	0	1	1	0	6	1	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.216723	.0469689	.5185556	.2688999	.9060786	.8209784	.0295588	.0008737	1	7628.123
1	0	.9333123	2	2	.54	.2916	0	0	0	1	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.0870947	.0075855	.160536	.0257718	.1732302	.0300087	.0487902	.0023805	1	24099.05
1	0	.2222222	3	1	.44	.1936	1	0	0	1	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	.0629748	.0039658	.0861777	.0074266	.2029408	.041185	0	0	1	27548.5
2	0	0	1	3	.51	.2601	1	0	1	1	1	0	1	0	1	1	1	5	1	0	0	0	0	0	0	0	1	.1153735	.4331469	15.62944	0	0	.0996643	.009933	.5981769	.3578156	.3618615	.1309437	1	1163.989
2	0	0	1	2	.53	.2809	0	0	1	1	1	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	1	.1154624	.4331469	15.62944	.1117202	.0124814	.4415861	.1949983	1.35984	1.849166	.0821328	.0067458	1	18864.71
1	.1797841	.3669222	1	3	.41	.1681	0	0	1	1	1	1	0	0	1	0	0	7	1	0	0	0	0	0	0	0	1	.1125384	.4331469	15.62944	.1694052	.0286981	.4941473	.2441816	.8514746	.7250091	.333611	.1112963	1	63409.18
1	0	.4149691	2	4	.36	.1296	0	0	1	1	1	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	.1089583	.4331469	15.62944	.3364722	.1132136	.5851387	.3423873	.8088121	.6541771	.5596158	.3131698	1	14793.43
1	0	.7583026	2	2	.78	.6083999	0	1	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	.1175107	.4331469	15.62944	.0237165	.0005625	.4330803	.1875585	.5833321	.3402763	0	0	1	26503.14
1	.758185	.1895462	2	2	.41	.1681	0	1	1	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	.1125384	.4331469	15.62944	.1186715	.0140829	.1605019	.0257609	.4246792	.1803524	.3328944	.1108187	1	22161.44
2	0	0	2	2	.49	.2401	0	0	1	0	1	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	1	.1152079	.4331469	15.62944	.0487902	.0023805	.1247154	.0155539	.21093	.0444915	.0079682	.0000635	1	25064.54
2	0	0	2	3	.68	.4624	0	1	0	0	0	1	0	0	1	0	1	4	0	0	0	0	0	0	0	0	1	.1161109	.4331469	15.62944	.0430595	.0018541	.2086389	.0435302	.3126184	.0977303	0	0	1	36821.24
1	0	.8102881	1	4	.67	.4489	0	0	1	1	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.3772028	.142282	.4827471	.2330447	6.289794	39.56152	2.183802	4.76899	1	138.1427
1	.2734481	.5540909	2	4	.66	.4356	0	0	1	1	0	0	0	1	1	0	1	6	0	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.2878821	.0828761	2.134829	4.557495	4.656236	21.68053	0	0	1	181.8714
1	.0135477	.0073991	2	3	.72	.5184	1	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	.1166471	.4331469	15.62944	.0967637	.0093632	.5421382	.2939138	1.622251	2.6317	0	0	1	9183.706
1	.0094695	.6968625	1	4	.34	.1156	0	0	1	1	1	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	.1074003	.4331469	15.62944	.123986	.0153725	.1615234	.0260898	.1615233	.0260898	0	0	0	25981.7
2	0	0	2	2	.5	.25	1	0	1	1	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	0	1	.1153094	.4331469	15.62944	.1823216	.0332412	.1056565	.0111633	.2557578	.0654121	.0676586	.0045777	1	30387.31
1	.0800213	.3067485	2	1	.55	.3025	0	1	1	0	1	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0751075	.0056411	.5595015	.3130419	.568037	.3226661	.3257001	.1060806	1	21678.31
1	.2683294	.3802594	2	3	.44	.1936	0	0	1	1	1	0	1	0	0	0	0	11	1	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	.1963888	.0385686	.3526015	.1243278	.5806298	.337131	.1202688	.0144646	1	17292.83
2	0	0	3	4	.71	.5041	0	1	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	.1165057	.4331469	15.62944	.0503128	.0025314	.1040897	.0108347	.2188945	.0479148	0	0	1	1307.719
1	.1450887	.5184891	3	3	.62	.3844	1	0	0	1	1	1	0	0	0	0	0	11	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.1115414	.0124415	.7575763	.5739219	.8364244	.6996057	.211071	.044551	1	16771.66
1	0	.0066167	1	3	.57	.3249	0	0	0	1	0	1	0	0	1	1	1	4	0	0	0	0	0	0	0	0	1	.1154926	.4331469	15.62944	.1025566	.0105179	.2043276	.0417498	.2259714	.0510631	.0771092	.0059458	1	24972.32
1	.4147472	.3823206	1	4	.62	.3844	0	0	0	1	0	0	0	1	0	0	0	7	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.0704585	.0049644	.3906912	.1526396	.3743195	.1401151	.0944007	.0089115	1	17353.29
1	0	.6666667	1	4	.63	.3969	0	0	0	1	0	0	1	0	1	0	1	7	1	0	0	0	0	0	0	0	1	.1156016	.4331469	15.62944	.2047351	.0419165	1.160021	1.345649	3.550536	12.60631	0	0	1	130.632
1	.0196256	.0671799	2	2	.62	.3844	0	0	1	1	0	1	0	0	1	0	0	8	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.1636636	.0267858	.5082623	.2583306	.6028939	.363481	.0478373	.0022884	1	18496.41
1	.1781943	.6085005	2	3	.67	.4489	0	0	1	1	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.2405905	.0578838	1.566113	2.452709	1.735295	3.011248	0	0	1	18622.61
1	0	.18	2	3	.54	.2916	0	0	0	1	1	1	0	0	0	1	0	3	1	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.0676586	.0045777	.0953102	.009084	.1570037	.0246502	.076961	.005923	1	26474.29
1	.1325378	.3376063	2	3	.66	.4356	0	0	0	1	0	0	0	1	0	0	0	6	1	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.1034587	.0107037	.4757744	.2263613	.5981547	.357789	.0300441	.0009026	1	26503.14
1	0	.8408072	3	3	.51	.2601	1	0	0	1	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	.1153735	.4331469	15.62944	.0676586	.0045777	.065593	.0043024	.1899523	.0360819	0	0	1	29101.06
1	.4036324	.5692583	2	4	.56	.3136	0	0	1	1	1	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	1	.1155027	.4331469	15.62944	2.209175	4.880455	3.502776	12.26944	4.289329	18.39834	0	0	1	106.3615
1	0	.0382096	3	1	.59	.3481	0	1	1	0	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	.0568623	.0032333	.0500237	.0025024	.1321644	.0174674	0	0	1	28970.77
1	0	.1241003	2	4	.51	.2601	0	0	1	0	0	1	0	0	0	0	0	6	1	0	0	0	0	0	0	0	1	.1153735	.4331469	15.62944	.079735	.0063577	.447285	.2000639	.6179168	.3818212	.1552929	.0241159	1	20127.33
1	.0895277	.5305955	2	4	.72	.5184	0	0	1	1	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	.1166471	.4331469	15.62944	.3646431	.1329646	3.232779	10.45086	3.511545	12.33095	0	0	1	124.5464
1	0	.2804348	2	3	.7	.49	0	1	1	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.1007499	.0101505	.0493614	.0024366	.0493614	.0024365	0	0	0	24266.03
1	.3823299	.255939	2	3	.52	.2704	0	0	1	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.3001046	.0900628	2.963726	8.783669	4.145006	17.18107	0	0	1	98.97659
1	.0843603	.7998613	2	3	.54	.2916	0	0	1	1	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.3418861	.1168861	3.256149	10.6025	3.4412	11.84186	.60158	.3618985	1	1697.112
1	.8069444	.1597222	2	2	.65	.4225	0	1	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	1	.1157457	.4331469	15.62944	.0324672	.0010541	.1655144	.027395	.1655143	.027395	0	0	0	21388.57
1	.0716779	.0710961	2	2	.63	.3969	0	0	1	1	0	1	0	0	1	0	1	6	0	0	0	0	0	0	0	0	1	.1156016	.4331469	15.62944	.1756326	.0308468	.4816481	.2319849	.6646137	.4417114	0	0	1	17881.02
1	0	.1496558	1	3	.62	.3844	0	0	0	1	0	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.0953102	.009084	1.793674	3.217268	1.91346	3.661331	0	0	1	7105.846
1	.1499304	.6814774	2	3	.67	.4489	0	0	1	1	0	0	1	0	1	0	1	10	0	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.7419373	.550471	1.771829	3.139378	2.812806	7.91188	.7537718	.5681719	1	7122.606
1	.2219831	.2429632	1	4	.54	.2916	0	0	1	1	0	0	1	0	1	0	0	4	1	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.9524298	.9071225	1.933022	3.736573	4.106674	16.86477	.8501509	.7227566	1	185.0784
1	.3717678	.4093277	2	3	.74	.5476	0	1	0	0	0	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	1	.1169636	.4331469	15.62944	.0239118	.0005718	1.127653	1.271602	2.087211	4.35645	0	0	1	8206.56
1	0	.8733624	2	2	.48	.2304	1	0	0	1	1	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	.1150576	.4331469	15.62944	.1016537	.0103335	.1084059	.0117518	.1943324	.0377651	.1133287	.0128434	1	28505.88
1	0	.1510539	3	2	.75	.5625	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	.117122	.4331469	15.62944	.0449734	.0020226	.0660873	.0043675	.2097097	.0439781	0	0	1	42143.24
1	.028238	.384488	2	3	.67	.4489	1	0	1	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.4495458	.2020914	1.842453	3.394631	3.306205	10.93099	0	0	1	137.9296
